,name,calories,carbs,fat,restaurant,category
1784,Grilled Shrimp Spiedini,380,41.0,9,Romano's Macaroni Grill,Entrees
1785,Half Caprese Panini,460,31.0,31,Romano's Macaroni Grill,Entrees
1786,Half Roasted Turkey,300,26.0,13,Romano's Macaroni Grill,Entrees
1787,Italian Sausage,430,2.0,39,Romano's Macaroni Grill,Entrees
1788,Lasagna Bolognese,720,46.0,38,Romano's Macaroni Grill,Entrees
1789,Lentil Soup,440,28.0,12,Romano's Macaroni Grill,Entrees
1790,Lobster Ravioli,710,39.0,41,Romano's Macaroni Grill,Entrees
1791,Mama’S Trio,1510,96.0,98,Romano's Macaroni Grill,Entrees
1792,Market Chop (Includes Dressing),480,11.0,37,Romano's Macaroni Grill,Entrees
1793,Mom’S Ricotta Meatballs & Spaghetti (Bolognese),1190,95.0,70,Romano's Macaroni Grill,Entrees
1794,Mom’S Ricotta Meatballs & Spaghetti (Pomodoro),960,91.0,55,Romano's Macaroni Grill,Entrees
1795,Mushroom Ravioli,900,52.0,62,Romano's Macaroni Grill,Entrees
1796,Pan-Roasted Pork Chop,1370,58.0,91,Romano's Macaroni Grill,Entrees
1797,Pan-Seared Branzino,570,29.0,36,Romano's Macaroni Grill,Entrees
1798,Pancetta,400,2.0,37,Romano's Macaroni Grill,Entrees
1799,Parmesan-Crusted Sole,1550,99.0,104,Romano's Macaroni Grill,Entrees
1800,Pasta Di Mare,1320,118.0,58,Romano's Macaroni Grill,Entrees
1801,Pasta Milano,1010,111.0,42,Romano's Macaroni Grill,Entrees
1802,Penne,450,91.0,4,Romano's Macaroni Grill,Entrees
1803,Penne Rustica,1160,110.0,49,Romano's Macaroni Grill,Entrees
1804,Pesto Spaghetti,1140,103.0,55,Romano's Macaroni Grill,Entrees
1805,Pollo Caprese,560,31.0,22,Romano's Macaroni Grill,Entrees
1806,Pomodorina Soup,190,16.0,12,Romano's Macaroni Grill,Entrees
1807,Pomodoro Sauce,190,15.0,10,Romano's Macaroni Grill,Entrees
1808,Ricotta Meatballs,290,9.0,19,Romano's Macaroni Grill,Entrees
1809,Rigatoni,450,91.0,4,Romano's Macaroni Grill,Entrees
1810,Roasted Chicken,290,3.0,16,Romano's Macaroni Grill,Entrees
1811,Roasted Mushroom Soup,220,18.0,10,Romano's Macaroni Grill,Entrees
1812,Roasted Mushrooms,25,1.0,2,Romano's Macaroni Grill,Entrees
1813,Roasted Peppers,5,2.0,0,Romano's Macaroni Grill,Entrees
1814,Roasted Tomatoes,15,1.0,1,Romano's Macaroni Grill,Entrees
1815,Rosemary Ham,260,2.0,18,Romano's Macaroni Grill,Entrees
1816,Sausage & Kale Soup,170,14.0,8,Romano's Macaroni Grill,Entrees
1817,Shrimp,180,0.0,15,Romano's Macaroni Grill,Entrees
1818,Shrimp Portofino,900,57.0,60,Romano's Macaroni Grill,Entrees
1819,Snap Peas,10,2.0,0,Romano's Macaroni Grill,Entrees
1820,Spaghetti,340,61.0,6,Romano's Macaroni Grill,Entrees
1821,Veal Saltimbocca,1320,81.0,73,Romano's Macaroni Grill,Entrees
1822,Whole Wheat Fettuccine,530,52.0,23,Romano's Macaroni Grill,Entrees
1823,Whole Wheat Fettuccine,1060,105.0,46,Romano's Macaroni Grill,Entrees
1824,Whole Wheat Fettuccine,490,88.0,7,Romano's Macaroni Grill,Entrees
1825,Asiago Peppercorn Sirloin*,401,3.0,20,Ruby Tuesday,Entrees
1826,Asiago Peppercorn Sirloin*,401,3.0,20,Ruby Tuesday,Entrees
1827,Asian Sesame Glazed Half-Rack,506,16.0,29,Ruby Tuesday,Entrees
1828,Cajun Jambalaya Pasta,930,76.0,44,Ruby Tuesday,Entrees
1829,Chef’s Cut Sirloin*,564,5.0,29,Ruby Tuesday,Entrees
1830,Chicken & Broccoli Pasta,1521,96.0,92,Ruby Tuesday,Entrees
1831,Chicken & Broccoli Pasta (with linguini),1674,80.0,96,Ruby Tuesday,Entrees
1832,Chicken & Mushroom Alfredo,1253,88.0,64,Ruby Tuesday,Entrees
1833,Classic Barbecue Half-Rack,500,29.0,24,Ruby Tuesday,Entrees
1834,Dockside Grill Trio,806,73.0,35,Ruby Tuesday,Entrees
1835,Filet*,402,2.0,21,Ruby Tuesday,Entrees
1836,Fire Wings,178,4.0,11,Ruby Tuesday,Entrees
1837,Jumbo Shrimp Skewer add-on – 1 skewer,81,0.0,6,Ruby Tuesday,Entrees
1838,Jumbo Shrimp Skewer add-on – 2 skewers,161,0.0,13,Ruby Tuesday,Entrees
1839,Large Fried Shrimp add-on,560,47.0,29,Ruby Tuesday,Entrees
1840,Lobster Carbonara,1406,80.0,95,Ruby Tuesday,Entrees
1841,Lobster Mac ‘n Cheese & Garden Bar,521,32.0,29,Ruby Tuesday,Entrees
1842,Mediterranean Shrimp Pasta,1090,80.0,62,Ruby Tuesday,Entrees
1843,Memphis Dry Rub Half-Rack,460,6.0,29,Ruby Tuesday,Entrees
1844,Parmesan Chicken Pasta,1418,111.0,77,Ruby Tuesday,Entrees
1845,Parmesan Shrimp Pasta,1065,88.0,54,Ruby Tuesday,Entrees
1846,Parmesan Shrimp Pasta (with linguini),1001,75.0,54,Ruby Tuesday,Entrees
1847,Petite Parmesan Shrimp Pasta,678,54.0,36,Ruby Tuesday,Entrees
1848,Petite Parmesan Shrimp Pasta – F&T,678,54.0,36,Ruby Tuesday,Entrees
1849,Petite Sirloin*,382,3.0,22,Ruby Tuesday,Entrees
1850,Petite Sirloin* & Jumbo Skewered Shrimp,462,3.0,28,Ruby Tuesday,Entrees
1851,Petite Sirloin* & Lobster Mac ‘n Cheese,903,35.0,51,Ruby Tuesday,Entrees
1852,Petite Sirloin* & Lobster Tail,494,3.0,25,Ruby Tuesday,Entrees
1853,Petite Sirloin* & Lobster Tail,494,3.0,25,Ruby Tuesday,Entrees
1854,Petite Sirloin* – F&T,476,12.0,27,Ruby Tuesday,Entrees
1855,Petite Sliced Sirloin*,398,20.0,21,Ruby Tuesday,Entrees
1856,Petite Sliced Sirloin* – F&T,398,20.0,21,Ruby Tuesday,Entrees
1857,Petite Spaghetti Squash Marinara,177,17.0,9,Ruby Tuesday,Entrees
1858,Petite Spaghetti Squash Marinara – F&T,177,17.0,9,Ruby Tuesday,Entrees
1859,Petite Zucchini Cakes,397,38.0,19,Ruby Tuesday,Entrees
1860,Petite Zucchini Cakes – F&T,397,38.0,19,Ruby Tuesday,Entrees
1861,Plain Grilled Petite Sirloin*,289,3.0,12,Ruby Tuesday,Entrees
1862,Plain Grilled Top Sirloin*,375,4.0,15,Ruby Tuesday,Entrees
1863,Rib Eye*,912,7.0,71,Ruby Tuesday,Entrees
1864,Beef Bueno Chilada®,523,42.0,32,Taco Bueno,Entrees
1865,Chicken Bueno Chilada®,477,43.0,26,Taco Bueno,Entrees
1866,Large Chili,270,31.0,8,Wendy's,Entrees
1867,Small Chili,180,20.0,5,Wendy's,Entrees
1868,Cheese Fries,390,50.0,18,A&W Restaurants,French Fries
1869,Chili Cheese Fries,410,52.0,17,A&W Restaurants,French Fries
1870,Chili Fries,370,49.0,15,A&W Restaurants,French Fries
1871,French Fries (Large),430,61.0,17,A&W Restaurants,French Fries
1872,French Fries (Regular),310,45.0,12,A&W Restaurants,French Fries
1873,French Fries (Small/ Kids),200,28.0,8,A&W Restaurants,French Fries
1874,"Chili Cheese Fries, Side",550,59.0,33,Applebee's,French Fries
1875,"Fries, Side",390,53.0,18,Applebee's,French Fries
1876,Curly Fries – Large,710,87.0,37,Arby's,French Fries
1877,Curly Fries – Medium,600,74.0,31,Arby's,French Fries
1878,Curly Fries – Small,450,55.0,24,Arby's,French Fries
1879,Curly Fries – Value,270,33.0,14,Arby's,French Fries
1880,Homestyle Fries – Large,610,86.0,26,Arby's,French Fries
1881,Homestyle Fries – Medium,480,69.0,21,Arby's,French Fries
1882,Homestyle Fries – Small,360,52.0,16,Arby's,French Fries
1883,French Fries,280,42.0,10,Buffalo Wild Wings,French Fries
1884,French Fries Regular,280,42.0,10,Buffalo Wild Wings,French Fries
1885,French Fries – large (Salted),540,69.0,27,Burger King,French Fries
1886,French Fries – medium (Salted),440,56.0,22,Burger King,French Fries
1887,French Fries – small (Salted),340,44.0,17,Burger King,French Fries
1888,French Fries – value (Salted),220,28.0,11,Burger King,French Fries
1889,Chili Cheese Fries,820,,46,Carl's Jr.,French Fries
1890,CrissCut® Fries,450,,29,Carl's Jr.,French Fries
1891,Natural-Cut Fries (Large),470,,23,Carl's Jr.,French Fries
1892,Natural-Cut Fries (Medium),430,,21,Carl's Jr.,French Fries
1893,Natural-Cut Fries (Small),310,,15,Carl's Jr.,French Fries
1894,Cheddar Bacon Fries,553,55.0,30,Charley's Grilled Subs,French Fries
1895,Cheddar Fries,523,55.0,30,Charley's Grilled Subs,French Fries
1896,Large Fries,634,50.0,55,Charley's Grilled Subs,French Fries
1897,Ranch BaconFries,530,51.0,25,Charley's Grilled Subs,French Fries
1898,Reg.Fries,453,41.0,25,Charley's Grilled Subs,French Fries
1899,Ultimate Fries,598,57.0,32,Charley's Grilled Subs,French Fries
1900,Waffle Potato Fries,390,47.0,21,Chick-fil-A,French Fries
1901,Chili Cheese Fries,1020,116.0,51,Dairy Queen,French Fries
1902,French Fries – Large,500,70.0,21,Dairy Queen,French Fries
1903,French Fries – Regular,310,43.0,13,Dairy Queen,French Fries
1904,"French Fries, salted",430,50.0,23,Denny's,French Fries
1905,Seasoned Fries,630,48.0,47,Denny's,French Fries
1906,Large Fries,1474,184.0,71,Five Guys Burgers and Fries,French Fries
1907,One Serving of Fries approx half of regular order,310,39.0,15,Five Guys Burgers and Fries,French Fries
1908,Regular Fries,620,78.0,30,Five Guys Burgers and Fries,French Fries
1909,Crispy Curls™ – Large,480,60.0,23,Hardee's,French Fries
1910,Crispy Curls™ – Medium,410,52.0,20,Hardee's,French Fries
1911,Crispy Curls™ – Small,340,43.0,17,Hardee's,French Fries
1912,Natural-Cut French Fries – Large,470,65.0,21,Hardee's,French Fries
1913,Natural-Cut French Fries – Medium,430,60.0,19,Hardee's,French Fries
1914,Natural-Cut French Fries – Small,320,45.0,14,Hardee's,French Fries
1915,French Fries,395,54.0,18,In-N-Out Burger,French Fries
1916,"French Fries, large",610,83.0,28,Jack in the Box,French Fries
1917,"French Fries, medium",450,61.0,21,Jack in the Box,French Fries
1918,"French Fries, small",330,45.0,15,Jack in the Box,French Fries
1919,"Seasoned Curly Fries, large",580,63.0,34,Jack in the Box,French Fries
1920,"Seasoned Curly Fries, medium",430,46.0,25,Jack in the Box,French Fries
1921,"Seasoned Curly Fries, small",280,30.0,16,Jack in the Box,French Fries
1922,Large French Fries,500,63.0,25,McDonald's,French Fries
1923,Medium French Fries,380,48.0,19,McDonald's,French Fries
1924,Cajun Fries,260,30.0,14,Popeye's,French Fries
1925,Cajun Fries,770,89.0,41,Popeye's,French Fries
1926,Chili Cheese Fries,530,55.0,28,Wendy's,French Fries
1927,Kids’ French Fries,220,28.0,11,Wendy's,French Fries
1928,Large French Fries,500,65.0,24,Wendy's,French Fries
1929,Medium French Fries,410,52.0,20,Wendy's,French Fries
1930,Small French Fries,310,40.0,15,Wendy's,French Fries
1931,Value French Fries,220,28.0,11,Wendy's,French Fries
1932,Value French Fries,220,28.0,11,Wendy's,French Fries
1933,Cheeseburger,420,37.0,21,A&W Restaurants,Burgers
1934,Hamburger,380,33.0,19,A&W Restaurants,Burgers
1935,Original Bacon Cheeseburger,530,39.0,30,A&W Restaurants,Burgers
1936,Original Bacon Double Cheeseburger,760,45.0,45,A&W Restaurants,Burgers
1937,Original Double Cheeseburger,680,44.0,38,A&W Restaurants,Burgers
1938,Papa Burger®,690,44.0,39,A&W Restaurants,Burgers
1939,Papa Single Burger,470,38.0,25,A&W Restaurants,Burgers
1940,Bacon Cheddar Cheeseburger,970,51.0,60,Applebee's,Burgers
1941,BBQ Pulled Pork Sliders,1030,90.0,48,Applebee's,Burgers
1942,Cheeseburger,940,52.0,58,Applebee's,Burgers
1943,Cheeseburger Sliders,1270,82.0,82,Applebee's,Burgers
1944,Cheeseburger Sliders add bacon,1330,83.0,87,Applebee's,Burgers
1945,Cheeseburger Sliders with Applewood Smoked Bacon,1330,83.0,87,Applebee's,Burgers
1946,Cowboy Burger,1180,77.0,70,Applebee's,Burgers
1947,Fire Pit Bacon Burger,1100,53.0,73,Applebee's,Burgers
1948,French Dip Sliders,840,75.0,49,Applebee's,Burgers
1949,French Dip Sliders,590,50.0,36,Applebee's,Burgers
1950,Hamburger,790,50.0,46,Applebee's,Burgers
1951,Philly Burger,1130,70.0,67,Applebee's,Burgers
1952,Quesadilla Burger,1240,44.0,103,Applebee's,Burgers
1953,Bacon Cheddar Burger,860,44.0,57,Buffalo Wild Wings,Burgers
1954,Big Jack Daddy Burger,900,53.0,56,Buffalo Wild Wings,Burgers
1955,Black & Bleu Burger,770,44.0,51,Buffalo Wild Wings,Burgers
1956,Cheeseburger,780,44.0,51,Buffalo Wild Wings,Burgers
1957,Chili Queso Burger,880,49.0,57,Buffalo Wild Wings,Burgers
1958,Gardenburger,250,63.0,5,Buffalo Wild Wings,Burgers
1959,Honey BBQ Bacon Burger,890,51.0,57,Buffalo Wild Wings,Burgers
1960,Bacon Cheeseburger,330,28.0,16,Burger King,Burgers
1961,BK Toppers™ Deluxe Cheeseburger,420,30.0,26,Burger King,Burgers
1962,BK Toppers™ Mushroom and Swiss,410,27.0,27,Burger King,Burgers
1963,BK Toppers™ Western BBQ Cheeseburger,400,39.0,23,Burger King,Burgers
1964,BK Veggie® Burger,410,44.0,16,Burger King,Burgers
1965,BK Veggie® Burger  w/ Cheese,450,44.0,20,Burger King,Burgers
1966,BK Veggie® Burger  w/o Mayo,320,43.0,7,Burger King,Burgers
1967,BK® Double Stacker,500,28.0,31,Burger King,Burgers
1968,BK® Quad Stacker,800,30.0,55,Burger King,Burgers
1969,BK® Single Stacker,380,28.0,22,Burger King,Burgers
1970,BK® Triple Stacker,650,29.0,43,Burger King,Burgers
1971,BK®Chef’s Choice Burger,770,41.0,50,Burger King,Burgers
1972,Cheeseburger,300,28.0,14,Burger King,Burgers
1973,Double Bacon Cheeseburger,490,29.0,29,Burger King,Burgers
1974,Double Cheeseburger,450,29.0,26,Burger King,Burgers
1975,Double Hamburger,360,28.0,18,Burger King,Burgers
1976,Hamburger,260,28.0,10,Burger King,Burgers
1977,Rodeo Cheeseburger,350,37.0,17,Burger King,Burgers
1978,Big Hamburger,490,,18,Carl's Jr.,Burgers
1979,Double Western Bacon Cheeseburger®,1000,,54,Carl's Jr.,Burgers
1980,Famous Star® with Cheese,680,,39,Carl's Jr.,Burgers
1981,Guacamole Turkey Burger,490,,21,Carl's Jr.,Burgers
1982,Super Star® with Cheese,940,,59,Carl's Jr.,Burgers
1983,Teriyaki Burger™,630,,29,Carl's Jr.,Burgers
1984,Teriyaki Turkey Burger,470,,14,Carl's Jr.,Burgers
1985,The Big Carl®,930,,58,Carl's Jr.,Burgers
1986,The Guacamole Bacon Six Dollar Burger®,1060,,72,Carl's Jr.,Burgers
1987,The Low Carb Six Dollar Burger®,570,,43,Carl's Jr.,Burgers
1988,The Original Six Dollar Burger®,910,,54,Carl's Jr.,Burgers
1989,The Portobello Mushroom Six Dollar Burger™,880,,53,Carl's Jr.,Burgers
1990,The Western Bacon Six Dollar Burger®,1030,,55,Carl's Jr.,Burgers
1991,Turkey Burger,490,,23,Carl's Jr.,Burgers
1992,Western Bacon Cheeseburger®,740,,34,Carl's Jr.,Burgers
1993,Avocado Burger on Wheat Bun w/ fries,1570,138.0,90,Chili's,Burgers
1994,Big Mouth Burger Bites w/ Fries,970,80.0,58,Chili's,Burgers
1995,Big Mouth® Bites w/ Ranch with fries,2120,163.0,133,Chili's,Burgers
1996,Classic Bacon Burger w/ fries,1570,125.0,91,Chili's,Burgers
1997,Jalapeno Smokehouse Burger w/ Ranch with fries,2210,136.0,144,Chili's,Burgers
1998,Mushroom-Swiss Burger w/ fries,1540,126.0,88,Chili's,Burgers
1999,Oldtimer® Burger w/ fries,1310,128.0,65,Chili's,Burgers
2000,Shiner Bock® BBQ Burger w/ fries,1680,166.0,87,Chili's,Burgers
2001,Southern Smokehouse Burger w/ Ancho Chile BBQ & fries,2290,163.0,139,Chili's,Burgers
2002,1/2 lb. FlameThrower® GrillBurger,1000,40.0,74,Dairy Queen,Burgers
2003,1/2 lb. GrillBurger with Cheese,800,44.0,51,Dairy Queen,Burgers
2004,1/4 lb. Bacon Cheese GrillBurger™,630,44.0,37,Dairy Queen,Burgers
2005,1/4 lb. GrillBurger with Cheese,540,44.0,30,Dairy Queen,Burgers
2006,1/4 lb. Mushroom Swiss GrillBurger,570,39.0,35,Dairy Queen,Burgers
2007,Deluxe Cheeseburger,400,35.0,18,Dairy Queen,Burgers
2008,Deluxe Double Cheeseburger,640,35.0,34,Dairy Queen,Burgers
2009,Deluxe Double Hamburger,540,34.0,26,Dairy Queen,Burgers
2010,Deluxe Hamburger,350,34.0,14,Dairy Queen,Burgers
2011,DQ Ultimate® Burger,780,34.0,48,Dairy Queen,Burgers
2012,Bacon Cheddar Burger (add choices),880,45.0,49,Denny's,Burgers
2013,Bacon Slamburger™ (add choices),1010,56.0,58,Denny's,Burgers
2014,Classic Cheeseburger (add choices),820,47.0,44,Denny's,Burgers
2015,Double Cheeseburger (add choices),1400,49.0,87,Denny's,Burgers
2016,Mushroom Swiss Burger (add choices),860,51.0,48,Denny's,Burgers
2017,Patty Melt (add choices),1040,41.0,73,Denny's,Burgers
2018,Black Jack Bacon Burger,752,39.0,50,FATZ,Burgers
2019,Farmhouse Burger,735,31.0,49,FATZ,Burgers
2020,Farmhouse Cheese Burger,735,31.0,49,FATZ,Burgers
2021,FATZ Onyum Burger,1010,71.0,57,FATZ,Burgers
2022,Hickory Burger,777,52.0,46,FATZ,Burgers
2023,Old Fashioned Cheeseburger,1049,46.0,70,FATZ,Burgers
2024,Southwestern Jalapeño Burger,1005,39.0,70,FATZ,Burgers
2025,Bacon Burger,780,39.0,50,Five Guys Burgers and Fries,Burgers
2026,Bacon Cheeseburger,920,40.0,62,Five Guys Burgers and Fries,Burgers
2027,Cheeseburger,840,40.0,55,Five Guys Burgers and Fries,Burgers
2028,Hamburger,700,39.0,43,Five Guys Burgers and Fries,Burgers
2029,Little Bacon Burger,560,39.0,33,Five Guys Burgers and Fries,Burgers
2030,Little Bacon Cheeseburger,630,39.0,39,Five Guys Burgers and Fries,Burgers
2031,Little Cheeseburger,550,39.0,32,Five Guys Burgers and Fries,Burgers
2032,Little Hamburger,480,39.0,26,Five Guys Burgers and Fries,Burgers
2033,1/3 LB** Bacon Cheese Thickburger®,840,49.0,56,Hardee's,Burgers
2034,1/3 LB** Cheeseburger Thickburger®,620,51.0,33,Hardee's,Burgers
2035,1/3 LB** Frisco Thickburger®,930,44.0,64,Hardee's,Burgers
2036,1/3 LB** Low Carb Thickburger®,470,9.0,36,Hardee's,Burgers
2037,1/3 LB** Mushroom & Swiss Thickburger®,650,47.0,36,Hardee's,Burgers
2038,1/3 LB** Original Thickburger®,860,52.0,58,Hardee's,Burgers
2039,2/3 LB** Double Thickburger®,1150,53.0,78,Hardee's,Burgers
2040,2/3 LB** Monster Thickburger®,1290,47.0,92,Hardee's,Burgers
2041,Double Cheeseburger,480,34.0,29,Hardee's,Burgers
2042,Jumbo Chili Dog,380,24.0,25,Hardee's,Burgers
2043,Little Thick Cheeseburger,430,34.0,23,Hardee's,Burgers
2044,Little Thickburger®,570,34.0,39,Hardee's,Burgers
2045,Original Turkey Burger,460,47.0,17,Hardee's,Burgers
2046,Small Cheeseburger,350,32.0,19,Hardee's,Burgers
2047,Small Hamburger,310,31.0,15,Hardee's,Burgers
2048,The Six Dollar Thickburger®,930,59.0,63,Hardee's,Burgers
2049,Bacon’N Beef™ Bacon & Egg Cheeseburger w/Bacon Patty,1010,50.0,66,IHOP,Burgers
2050,Bacon’N Beef™ Bacon & Egg Cheeseburger w/Beef Patty,970,48.0,63,IHOP,Burgers
2051,Bacon’N Beef™ Bacon Cheeseburger w/Bacon Patty,900,48.0,58,IHOP,Burgers
2052,Bacon’N Beef™ Bacon Cheeseburger w/Beef Patty,860,47.0,55,IHOP,Burgers
2053,Bacon’N Beef™ Cheeseburger w/Bacon Patty,830,48.0,53,IHOP,Burgers
2054,Bacon’N Beef™ Cheeseburger w/Beef Patty,780,46.0,50,IHOP,Burgers
2055,Bacon’N Beef™ Mega Mushroom Burger w/Bacon Patty,970,52.0,65,IHOP,Burgers
2056,Bacon’N Beef™ Mega Mushroom Burger w/Beef Patty,920,50.0,62,IHOP,Burgers
2057,Cheeseburger – Protein® Style (Bun replaced with Lettuce),330,11.0,25,In-N-Out Burger,Burgers
2058,Cheeseburger w/Mustard & Ketchup Instead of Spread,400,41.0,18,In-N-Out Burger,Burgers
2059,Cheeseburger w/Onion,480,39.0,27,In-N-Out Burger,Burgers
2060,Double-Double® – Protein® Style (Bun replaced with Lettuce),520,11.0,39,In-N-Out Burger,Burgers
2061,Double-Double® w/Mustard & Ketchup Instead of Spread,590,41.0,32,In-N-Out Burger,Burgers
2062,Double-Double® w/Onion,670,39.0,41,In-N-Out Burger,Burgers
2063,Hamburger – Protein® Style (Bun replaced with Lettuce),240,11.0,17,In-N-Out Burger,Burgers
2064,Hamburger w/Mustard & Ketchup Instead of Spread,310,41.0,10,In-N-Out Burger,Burgers
2065,Hamburger w/Onion,390,39.0,19,In-N-Out Burger,Burgers
2066,Bacon Ultimate Cheeseburger™,920,45.0,63,Jack in the Box,Burgers
2067,Big Cheeseburger,570,43.0,34,Jack in the Box,Burgers
2068,Big Cheeseburger,570,43.0,34,Jack in the Box,Burgers
2069,Hamburger,290,32.0,12,Jack in the Box,Burgers
2070,Hamburger Deluxe,340,33.0,16,Jack in the Box,Burgers
2071,Hamburger Deluxe,340,33.0,16,Jack in the Box,Burgers
2072,Hamburger Deluxe,340,33.0,16,Jack in the Box,Burgers
2073,Hamburger Deluxe with Cheese,420,34.0,23,Jack in the Box,Burgers
2074,Hamburger Deluxe with Cheese,420,34.0,23,Jack in the Box,Burgers
2075,Hamburger with Cheese,330,32.0,15,Jack in the Box,Burgers
2076,Jr. Bacon Cheeseburger,400,32.0,22,Jack in the Box,Burgers
2077,Jr. Bacon Cheeseburger,400,32.0,22,Jack in the Box,Burgers
2078,Jumbo Jack®,500,45.0,27,Jack in the Box,Burgers
2079,Jumbo Jack®,500,45.0,27,Jack in the Box,Burgers
2080,Jumbo Jack® with Cheese,580,45.0,34,Jack in the Box,Burgers
2081,Jumbo Jack® with Cheese,580,45.0,34,Jack in the Box,Burgers
2082,Sirloin Cheeseburger,900,52.0,60,Jack in the Box,Burgers
2083,Sirloin Cheeseburger with Bacon,990,52.0,66,Jack in the Box,Burgers
2084,Sirloin Swiss & Grilled Onion Burger,880,52.0,59,Jack in the Box,Burgers
2085,Sirloin Swiss & Grilled Onion Burger with Bacon,970,52.0,65,Jack in the Box,Burgers
2086,Sourdough Jack®,660,40.0,44,Jack in the Box,Burgers
